itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
813,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
813,3,164486,180472,UA,6877, ,5, ,1,J,TP,1364,LIS,LHR
814,1,146073,65502,UA,5540, ,6, ,1,J,UA,5540,ORD,BNA
814,2,83852,604159,UA,2125, ,2, ,1,J,UA,2125,BNA,IAD
814,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
815,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
815,2,17715,127616,UA,560, ,19, ,1,J,UA,560,RSW,EWR
815,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
816,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
816,2,62004,445020,UA,1705, ,15, ,1,J,UA,1705,RSW,EWR
816,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
817,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
817,2,103526,749188,UA,2477, ,8, ,1,J,UA,2477,RSW,EWR
817,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
818,1,41271,294734,UA,1285, ,5, ,1,J,UA,1285,ORD,PIT
818,2,128577,933912,UA,4426, ,4, ,1,J,UA,4426,PIT,EWR
818,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
819,1,117090,851085,UA,3498, ,4, ,1,J,UA,3498,ORD,CVG
819,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
819,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
820,1,83080,598409,UA,2112, ,3, ,1,J,UA,2112,ORD,RDU
820,2,113560,823459,UA,2856, ,17, ,1,J,UA,2856,RDU,EWR
820,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
821,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
821,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
821,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
822,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
822,2,128942,936379,UA,4442, ,13, ,1,J,UA,4442,DCA,EWR
822,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
823,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
823,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
823,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
824,1,63917,459011,UA,1740, ,5, ,1,J,UA,1740,ORD,RSW
824,2,62004,445020,UA,1705, ,15, ,1,J,UA,1705,RSW,EWR
824,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
825,1,63917,459011,UA,1740, ,5, ,1,J,UA,1740,ORD,RSW
825,2,103526,749188,UA,2477, ,8, ,1,J,UA,2477,RSW,EWR
825,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
826,1,120429,876873,UA,3642, ,4, ,1,J,UA,3642,ORD,CMH
826,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
826,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
827,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
827,2,7143,49785,UA,353, ,18, ,1,J,UA,353,MCO,EWR
827,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
828,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
828,2,59238,425222,UA,1643, ,16, ,1,J,UA,1643,MCO,EWR
828,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
829,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
829,2,70417,506543,UA,1866, ,20, ,1,J,UA,1866,MCO,EWR
829,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
830,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
830,2,94442,682555,UA,2310, ,12, ,1,J,UA,2310,MCO,EWR
830,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
831,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
831,2,96771,699741,UA,2354, ,14, ,2,J,UA,2354,MCO,EWR
831,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
832,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
832,2,115133,835546,UA,3425, ,5, ,1,J,UA,3425,DTW,EWR
832,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
833,1,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
833,2,8674,61918,UA,371, ,9, ,1,J,UA,371,CLT,EWR
833,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
834,1,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
834,2,115769,840651,UA,3443, ,6, ,1,J,UA,3443,CLT,EWR
834,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
835,1,37959,271444,UA,1198, ,3, ,1,J,UA,1198,ORD,CUN
835,2,35450,253661,UA,1133, ,1, ,1,J,UA,1133,CUN,IAD
835,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
836,1,78754,566769,UA,2034, ,11, ,1,J,UA,2034,ORD,MSY
836,2,86950,627372,UA,2183, ,21, ,2,J,UA,2183,MSY,EWR
836,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
837,1,78754,566769,UA,2034, ,11, ,1,J,UA,2034,ORD,MSY
837,2,115595,839238,UA,3438, ,13, ,1,J,UA,3438,MSY,EWR
837,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
838,1,45270,324586,UA,1358, ,13, ,1,J,UA,1358,ORD,MIA
838,2,54343,389952,UA,1538, ,6, ,1,J,UA,1538,MIA,IAD
838,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
839,1,45270,324586,UA,1358, ,13, ,1,J,UA,1358,ORD,MIA
839,2,100889,729911,UA,2435, ,6, ,2,J,UA,2435,MIA,IAD
839,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
840,1,81883,589623,UA,2092, ,4, ,1,J,UA,2092,ORD,LGA
840,2,185282,266117,UA,8233, ,8, ,1,J,AC,8545,LGA,YYZ
840,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
841,1,81883,589623,UA,2092, ,4, ,1,J,UA,2092,ORD,LGA
841,2,185349,266505,UA,8235, ,4, ,1,J,AC,8995,LGA,YYZ
841,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
842,1,81883,589623,UA,2092, ,4, ,1,J,UA,2092,ORD,LGA
842,2,187870,280188,UA,8403, ,6, ,1,J,AC,715,LGA,YYZ
842,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
843,1,146073,65502,UA,5540, ,6, ,1,J,UA,5540,ORD,BNA
843,2,61813,443686,UA,1701, ,12, ,1,J,UA,1701,BNA,EWR
843,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
844,1,51583,370007,UA,1488, ,18, ,2,J,UA,1488,ORD,CLE
844,2,116412,845722,UA,3470, ,3, ,1,J,UA,3470,CLE,IAD
844,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
845,1,68069,489647,UA,1815, ,5, ,1,J,UA,1815,ORD,DCA
845,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
845,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
846,1,68069,489647,UA,1815, ,5, ,1,J,UA,1815,ORD,DCA
846,2,128942,936379,UA,4442, ,13, ,1,J,UA,4442,DCA,EWR
846,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
847,1,68069,489647,UA,1815, ,5, ,1,J,UA,1815,ORD,DCA
847,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
847,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
848,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
848,2,29245,211432,UA,793, ,12, ,1,J,UA,793,FLL,EWR
848,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
849,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
849,2,33166,237828,UA,1067, ,16, ,1,J,UA,1067,FLL,EWR
849,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
850,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
850,2,50455,361943,UA,1469, ,14, ,2,J,UA,1469,FLL,EWR
850,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
851,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
851,2,101687,735745,UA,2445, ,6, ,1,J,UA,2445,FLL,EWR
851,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
852,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
852,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
852,3,193677,309287,UA,8811, ,1, ,1,J,LH,904,FRA,LHR
853,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
853,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
853,3,272964,47393,LH,904, ,1, ,1,J,LH,904,FRA,LHR
854,1,89764,648021,UA,2232, ,9, ,1,J,UA,2232,ORD,MSP
854,2,122983,895930,UA,4004, ,5, ,1,J,UA,4004,MSP,IAD
854,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
855,1,93941,678782,UA,2301, ,10, ,1,J,UA,2301,ORD,EWR
855,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
855,3,163207,175175,UA,6865, ,13, ,1,J,TP,1352,LIS,LHR
856,1,149794,95094,UA,5726, ,4, ,1,J,UA,5726,ORD,TYS
856,2,136655,993154,UA,4848, ,9, ,1,J,UA,4848,TYS,IAD
856,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
857,1,35483,253860,UA,1135, ,1, ,1,J,UA,1135,ORD,SJO
857,2,55198,396125,UA,1560, ,3, ,1,J,UA,1560,SJO,EWR
857,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
858,1,95087,687158,UA,2326, ,7, ,1,J,UA,2326,ORD,TPA
858,2,6204,43100,UA,326, ,8, ,2,J,UA,326,TPA,IAD
858,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
859,1,95087,687158,UA,2326, ,7, ,1,J,UA,2326,ORD,TPA
859,2,45726,327880,UA,1370, ,9, ,1,J,UA,1370,TPA,IAD
859,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
860,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
860,2,68731,494454,UA,1831, ,13, ,2,J,UA,1831,ATL,IAD
860,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
861,1,20163,145447,UA,606, ,9, ,1,J,UA,606,ORD,EWR
861,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
861,3,163145,174927,UA,6864, ,6, ,1,J,TP,1368,LIS,LHR
862,1,37959,271444,UA,1198, ,3, ,1,J,UA,1198,ORD,CUN
862,2,75118,540542,UA,1962, ,4, ,1,J,UA,1962,CUN,EWR
862,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
863,1,117090,851085,UA,3498, ,4, ,1,J,UA,3498,ORD,CVG
863,2,127887,929154,UA,4398, ,3, ,1,J,UA,4398,CVG,IAD
863,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
864,1,41271,294734,UA,1285, ,5, ,1,J,UA,1285,ORD,PIT
864,2,83437,601143,UA,2118, ,10, ,1,J,UA,2118,PIT,IAD
864,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
865,1,45270,324586,UA,1358, ,13, ,1,J,UA,1358,ORD,MIA
865,2,48658,349540,UA,1418, ,10, ,3,J,UA,1418,MIA,EWR
865,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
866,1,45270,324586,UA,1358, ,13, ,1,J,UA,1358,ORD,MIA
866,2,97148,702466,UA,2364, ,19, ,1,J,UA,2364,MIA,EWR
866,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
867,1,83080,598409,UA,2112, ,3, ,1,J,UA,2112,ORD,RDU
867,2,102680,742985,UA,2463, ,15, ,1,J,UA,2463,RDU,IAD
867,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
868,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
868,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
868,3,193677,309287,UA,8811, ,1, ,1,J,LH,904,FRA,LHR
869,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
869,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
869,3,272964,47393,LH,904, ,1, ,1,J,LH,904,FRA,LHR
870,1,146073,65502,UA,5540, ,6, ,1,J,UA,5540,ORD,BNA
870,2,183830,258096,UA,8114, ,3, ,1,J,AC,8856,BNA,YYZ
870,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
871,1,51583,370007,UA,1488, ,18, ,2,J,UA,1488,ORD,CLE
871,2,118240,859974,UA,3547, ,6, ,1,J,UA,3547,CLE,EWR
871,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
872,1,51583,370007,UA,1488, ,18, ,2,J,UA,1488,ORD,CLE
872,2,120241,875437,UA,3633, ,7, ,1,J,UA,3633,CLE,EWR
872,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
873,1,63917,459011,UA,1740, ,5, ,1,J,UA,1740,ORD,RSW
873,2,79849,574741,UA,2054, ,8, ,1,J,UA,2054,RSW,IAD
873,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
874,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
874,2,33765,241835,UA,1086, ,3, ,1,J,UA,1086,RSW,DEN
874,3,299,2064,UA,27, ,2, ,1,J,UA,27,DEN,LHR
875,1,120429,876873,UA,3642, ,4, ,1,J,UA,3642,ORD,CMH
875,2,110620,802143,UA,2737, ,1, ,1,J,UA,2737,CMH,IAD
875,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
876,1,148666,86142,UA,5665, ,5, ,1,J,UA,5665,ORD,ROA
876,2,136495,992086,UA,4833, ,3, ,1,J,UA,4833,ROA,IAD
876,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
877,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
877,2,10431,74518,UA,413, ,11, ,2,J,UA,413,MCO,IAD
877,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
878,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
878,2,80525,579705,UA,2065, ,10, ,1,J,UA,2065,MCO,IAD
878,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
879,1,130081,944142,UA,4496, ,4, ,1,J,UA,4496,ORD,YOW
879,2,121703,886892,UA,3691, ,2, ,1,J,UA,3691,YOW,EWR
879,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
880,1,130081,944142,UA,4496, ,4, ,1,J,UA,4496,ORD,YOW
880,2,131840,956245,UA,4587, ,3, ,1,J,UA,4587,YOW,EWR
880,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
881,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
881,2,155978,142652,UA,6190, ,12, ,1,J,UA,6190,DTW,IAD
881,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
882,1,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
882,2,122260,891304,UA,3716, ,3, ,1,J,UA,3716,CLT,IAD
882,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
883,1,95087,687158,UA,2326, ,7, ,1,J,UA,2326,ORD,TPA
883,2,47436,340765,UA,1393, ,24, ,1,J,UA,1393,TPA,EWR
883,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
884,1,95087,687158,UA,2326, ,7, ,1,J,UA,2326,ORD,TPA
884,2,99011,716212,UA,2398, ,18, ,1,J,UA,2398,TPA,EWR
884,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
885,1,78754,566769,UA,2034, ,11, ,1,J,UA,2034,ORD,MSY
885,2,104502,756278,UA,2497, ,14, ,1,J,UA,2497,MSY,IAD
885,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
886,1,139611,14399,UA,5215, ,5, ,1,J,UA,5215,ORD,GSP
886,2,137647,999851,UA,4959, ,4, ,1,J,UA,4959,GSP,IAD
886,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
887,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
887,2,17529,126344,UA,555, ,10, ,1,J,UA,555,ATL,EWR
887,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
888,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
888,2,17593,126805,UA,556, ,14, ,1,J,UA,556,ATL,EWR
888,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
889,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
889,2,19762,142549,UA,599, ,6, ,1,J,UA,599,FLL,IAD
889,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
890,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
890,2,99500,719826,UA,2405, ,12, ,1,J,UA,2405,FLL,IAD
890,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
891,1,41271,294734,UA,1285, ,5, ,1,J,UA,1285,ORD,PIT
891,2,128577,933912,UA,4426, ,4, ,1,J,UA,4426,PIT,EWR
891,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
892,1,117090,851085,UA,3498, ,4, ,1,J,UA,3498,ORD,CVG
892,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
892,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
893,1,150362,99571,UA,5756, ,3, ,1,J,UA,5756,ORD,DTW
893,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
893,3,198690,329405,UA,9100, ,1, ,1,J,LH,908,FRA,LHR
894,1,150362,99571,UA,5756, ,3, ,1,J,UA,5756,ORD,DTW
894,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
894,3,272984,47473,LH,908, ,1, ,1,J,LH,908,FRA,LHR
895,1,83080,598409,UA,2112, ,3, ,1,J,UA,2112,ORD,RDU
895,2,113560,823459,UA,2856, ,17, ,1,J,UA,2856,RDU,EWR
895,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
896,1,63917,459011,UA,1740, ,5, ,1,J,UA,1740,ORD,RSW
896,2,62004,445020,UA,1705, ,15, ,1,J,UA,1705,RSW,EWR
896,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
897,1,63917,459011,UA,1740, ,5, ,1,J,UA,1740,ORD,RSW
897,2,103526,749188,UA,2477, ,8, ,1,J,UA,2477,RSW,EWR
897,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
898,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
898,2,39897,285232,UA,1246, ,4, ,1,J,UA,1246,IAH,DEN
898,3,299,2064,UA,27, ,2, ,1,J,UA,27,DEN,LHR
899,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
899,2,49905,358370,UA,1450, ,9, ,2,J,UA,1450,IAH,DEN
899,3,299,2064,UA,27, ,2, ,1,J,UA,27,DEN,LHR
900,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
900,2,75848,546011,UA,1970, ,16, ,1,J,UA,1970,IAH,DEN
900,3,299,2064,UA,27, ,2, ,1,J,UA,27,DEN,LHR
901,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
901,2,77838,560246,UA,2013, ,7, ,2,J,UA,2013,IAH,DEN
901,3,299,2064,UA,27, ,2, ,1,J,UA,27,DEN,LHR
902,1,120429,876873,UA,3642, ,4, ,1,J,UA,3642,ORD,CMH
902,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
902,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
903,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
903,2,7143,49785,UA,353, ,18, ,1,J,UA,353,MCO,EWR
903,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
904,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
904,2,59238,425222,UA,1643, ,16, ,1,J,UA,1643,MCO,EWR
904,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
905,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
905,2,70417,506543,UA,1866, ,20, ,1,J,UA,1866,MCO,EWR
905,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
906,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
906,2,94442,682555,UA,2310, ,12, ,1,J,UA,2310,MCO,EWR
906,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
907,1,92689,669453,UA,2280, ,5, ,1,J,UA,2280,ORD,MCO
907,2,96771,699741,UA,2354, ,14, ,2,J,UA,2354,MCO,EWR
907,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
908,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
908,2,115133,835546,UA,3425, ,5, ,1,J,UA,3425,DTW,EWR
908,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
909,1,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
909,2,8674,61918,UA,371, ,9, ,1,J,UA,371,CLT,EWR
909,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
910,1,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
910,2,115769,840651,UA,3443, ,6, ,1,J,UA,3443,CLT,EWR
910,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
911,1,89764,648021,UA,2232, ,9, ,1,J,UA,2232,ORD,MSP
911,2,187436,277814,UA,8368, ,1, ,1,J,AC,8718,MSP,YYZ
911,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
912,1,99925,722869,UA,2418, ,8, ,1,J,UA,2418,ORD,PHL
912,2,184778,263339,UA,8195, ,9, ,1,J,AC,8935,PHL,YYZ
912,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
913,1,78754,566769,UA,2034, ,11, ,1,J,UA,2034,ORD,MSY
913,2,86950,627372,UA,2183, ,21, ,2,J,UA,2183,MSY,EWR
913,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
914,1,78754,566769,UA,2034, ,11, ,1,J,UA,2034,ORD,MSY
914,2,115595,839238,UA,3438, ,13, ,1,J,UA,3438,MSY,EWR
914,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
915,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
915,2,188851,285514,UA,8465, ,2, ,1,J,AC,8950,ATL,YYZ
915,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
916,1,68069,489647,UA,1815, ,5, ,1,J,UA,1815,ORD,DCA
916,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
916,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
917,1,68069,489647,UA,1815, ,5, ,1,J,UA,1815,ORD,DCA
917,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
917,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
918,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
918,2,29245,211432,UA,793, ,12, ,1,J,UA,793,FLL,EWR
918,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
919,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
919,2,33166,237828,UA,1067, ,16, ,1,J,UA,1067,FLL,EWR
919,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
920,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
920,2,50455,361943,UA,1469, ,14, ,2,J,UA,1469,FLL,EWR
920,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
921,1,48791,350490,UA,1421, ,7, ,1,J,UA,1421,ORD,FLL
921,2,101687,735745,UA,2445, ,6, ,1,J,UA,2445,FLL,EWR
921,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
922,1,83080,598409,UA,2112, ,3, ,1,J,UA,2112,ORD,RDU
922,2,186245,271401,UA,8283, ,5, ,1,J,AC,8839,RDU,YYZ
922,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
923,1,17869,128722,UA,563, ,8, ,1,J,UA,563,ORD,EWR
923,2,118461,861618,UA,3557, ,3, ,1,J,UA,3557,EWR,YYZ
923,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
924,1,17869,128722,UA,563, ,8, ,1,J,UA,563,ORD,EWR
924,2,119919,872846,UA,3622, ,1, ,1,J,UA,3622,EWR,YYZ
924,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
925,1,17869,128722,UA,563, ,8, ,1,J,UA,563,ORD,EWR
925,2,188411,283161,UA,8432, ,5, ,1,J,AC,8881,EWR,YYZ
925,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
926,1,17869,128722,UA,563, ,8, ,1,J,UA,563,ORD,EWR
926,2,188468,283465,UA,8436, ,7, ,1,J,AC,8879,EWR,YYZ
926,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
927,1,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
927,2,186678,273732,UA,8316, ,2, ,1,J,AC,8748,CLT,YYZ
927,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
928,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
928,2,93903,678522,UA,2300, ,5, ,1,J,UA,2300,RSW,IAH
928,3,48,309,UA,5, ,2, ,1,J,UA,5,IAH,LHR
929,1,121740,887172,UA,3694, ,4, ,1,J,UA,3694,ORD,LGA
929,2,185282,266117,UA,8233, ,8, ,1,J,AC,8545,LGA,YYZ
929,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
930,1,121740,887172,UA,3694, ,4, ,1,J,UA,3694,ORD,LGA
930,2,187870,280188,UA,8403, ,6, ,1,J,AC,715,LGA,YYZ
930,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
