itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
1,1,49697,356915,UA,1444, ,18, ,2,J,UA,1444,IAH,EWR
2,1,67020,482020,UA,1797, ,11, ,1,J,UA,1797,IAH,EWR
3,1,71439,513824,UA,1886, ,4, ,1,J,UA,1886,IAH,EWR
4,1,35171,251773,UA,1126, ,16, ,1,J,UA,1126,IAH,EWR
5,1,105301,762043,UA,2608, ,7, ,2,J,UA,2608,IAH,EWR
6,1,24710,178905,UA,700, ,17, ,1,J,UA,700,IAH,EWR
7,1,86229,621889,UA,2175, ,12, ,1,J,UA,2175,IAH,EWR
8,1,10023,71579,UA,404, ,10, ,2,J,UA,404,IAH,EWR
9,1,47667,342391,UA,1397, ,16, ,1,J,UA,1397,IAH,EWR
10,1,2484,16586,UA,222, ,13, ,2,J,UA,222,IAH,BNA
10,2,2485,16594,UA,222, ,13, ,3,J,UA,222,BNA,EWR
11,1,157198,150852,UA,6312, ,2, ,1,J,UA,6312,IAH,CVG
11,2,130581,947612,UA,4521, ,12, ,1,J,UA,4521,CVG,EWR
12,1,32101,231066,UA,1030, ,8, ,1,J,UA,1030,IAH,ATL
12,2,2391,15901,UA,217, ,15, ,1,J,UA,217,ATL,EWR
13,1,122592,893195,UA,3988, ,2, ,1,J,UA,3988,IAH,CLT
13,2,115743,840450,UA,3442, ,6, ,1,J,UA,3442,CLT,EWR
14,1,122542,892849,UA,3985, ,3, ,1,J,UA,3985,IAH,PIT
14,2,119943,873025,UA,3623, ,11, ,1,J,UA,3623,PIT,EWR
15,1,124156,904033,UA,4071, ,6, ,1,J,UA,4071,IAH,CMH
15,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
16,1,54230,389142,UA,1536, ,8, ,1,J,UA,1536,IAH,CVG
16,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
17,1,17169,123841,UA,544, ,10, ,1,J,UA,544,IAH,CLE
17,2,77921,560790,UA,2016, ,9, ,1,J,UA,2016,CLE,EWR
18,1,154944,135602,UA,6119, ,2, ,1,J,UA,6119,IAH,DTW
18,2,115133,835546,UA,3425, ,5, ,1,J,UA,3425,DTW,EWR
19,1,103767,750905,UA,2483, ,9, ,1,J,UA,2483,IAH,AUS
19,2,17199,124043,UA,545, ,9, ,1,J,UA,545,AUS,EWR
20,1,156924,149006,UA,6271, ,4, ,1,J,UA,6271,IAH,CMH
20,2,119335,868397,UA,3596, ,8, ,1,J,UA,3596,CMH,EWR
21,1,44546,319281,UA,1345, ,5, ,2,J,UA,1345,IAH,PBI
21,2,44547,319289,UA,1345, ,5, ,3,J,UA,1345,PBI,EWR
22,1,52306,375265,UA,1501, ,11, ,1,J,UA,1501,IAH,TPA
22,2,47436,340765,UA,1393, ,24, ,1,J,UA,1393,TPA,EWR
23,1,18511,133397,UA,575, ,11, ,2,J,UA,575,IAH,MSY
23,2,86950,627372,UA,2183, ,21, ,2,J,UA,2183,MSY,EWR
24,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
24,2,20163,145447,UA,606, ,9, ,1,J,UA,606,ORD,EWR
25,1,87544,631657,UA,2194, ,15, ,2,J,UA,2194,IAH,MSY
25,2,89860,648690,UA,2235, ,7, ,1,J,UA,2235,MSY,EWR
26,1,5795,40115,UA,315, ,5, ,2,J,UA,315,IAH,PIT
26,2,128577,933912,UA,4426, ,4, ,1,J,UA,4426,PIT,EWR
27,1,54899,394054,UA,1549, ,12, ,1,J,UA,1549,IAH,IAD
27,2,124845,908326,UA,4187, ,5, ,1,J,UA,4187,IAD,EWR
28,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
28,2,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
29,1,94502,683025,UA,2311, ,15, ,1,J,UA,2311,IAH,DCA
29,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
30,1,97225,703013,UA,2366, ,15, ,2,J,UA,2366,IAH,IAD
30,2,68732,494463,UA,1831, ,13, ,3,J,UA,1831,IAD,EWR
31,1,64225,461259,UA,1746, ,8, ,2,J,UA,1746,IAH,ATL
31,2,17529,126344,UA,555, ,10, ,1,J,UA,555,ATL,EWR
32,1,15453,111420,UA,512, ,10, ,2,J,UA,512,IAH,DCA
32,2,128942,936379,UA,4442, ,13, ,1,J,UA,4442,DCA,EWR
33,1,47101,338267,UA,1388, ,9, ,1,J,UA,1388,IAH,DFW
33,2,93402,674850,UA,2290, ,20, ,2,J,UA,2290,DFW,EWR
34,1,41116,293622,UA,1282, ,4, ,2,J,UA,1282,IAH,DCA
34,2,124533,906195,UA,4174, ,11, ,1,J,UA,4174,DCA,EWR
35,1,55635,399227,UA,1571, ,8, ,1,J,UA,1571,IAH,MCO
35,2,105120,760814,UA,2602, ,8, ,1,J,UA,2602,MCO,EWR
36,1,91409,660098,UA,2261, ,3, ,1,J,UA,2261,IAH,FLL
36,2,2834,19093,UA,234, ,10, ,1,J,UA,234,FLL,EWR
37,1,33048,237118,UA,1062, ,4, ,1,J,UA,1062,IAH,RSW
37,2,17715,127616,UA,560, ,19, ,1,J,UA,560,RSW,EWR
38,1,44546,319281,UA,1345, ,5, ,2,J,UA,1345,IAH,PBI
38,2,79246,570297,UA,2044, ,14, ,1,J,UA,2044,PBI,EWR
39,1,13302,95419,UA,477, ,14, ,2,J,UA,477,IAH,ORD
39,2,16521,119205,UA,534, ,21, ,1,J,UA,534,ORD,EWR
40,1,99879,722538,UA,2417, ,15, ,1,J,UA,2417,IAH,ORD
40,2,87010,627821,UA,2184, ,17, ,3,J,UA,2184,ORD,EWR
41,1,66371,477207,UA,1788, ,16, ,2,J,UA,1788,IAH,IAD
41,2,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
42,1,32101,231066,UA,1030, ,8, ,1,J,UA,1030,IAH,ATL
42,2,17593,126805,UA,556, ,14, ,1,J,UA,556,ATL,EWR
43,1,50092,359587,UA,1457, ,4, ,2,J,UA,1457,IAH,MIA
43,2,29314,211924,UA,794, ,8, ,1,J,UA,794,MIA,EWR
44,1,67714,487113,UA,1807, ,8, ,1,J,UA,1807,IAH,ORD
44,2,38279,273638,UA,1209, ,6, ,2,J,UA,1209,ORD,EWR
45,1,26687,193141,UA,744, ,14, ,2,J,UA,744,IAH,CLE
45,2,114639,831646,UA,3404, ,7, ,1,J,UA,3404,CLE,EWR
46,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
46,2,93941,678782,UA,2301, ,10, ,1,J,UA,2301,ORD,EWR
47,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
47,2,43265,309160,UA,1332, ,8, ,2,J,UA,1332,ORD,EWR
48,1,39232,280567,UA,1229, ,3, ,1,J,UA,1229,IAH,MCO
48,2,94442,682555,UA,2310, ,12, ,1,J,UA,2310,MCO,EWR
49,1,123909,902318,UA,4057, ,4, ,1,J,UA,4057,IAH,RIC
49,2,121760,887321,UA,3695, ,5, ,1,J,UA,3695,RIC,EWR
50,1,17169,123841,UA,544, ,10, ,1,J,UA,544,IAH,CLE
50,2,118240,859974,UA,3547, ,6, ,1,J,UA,3547,CLE,EWR
51,1,59663,428178,UA,1651, ,11, ,2,J,UA,1651,IAH,BNA
51,2,114979,834326,UA,3418, ,10, ,1,J,UA,3418,BNA,EWR
52,1,99879,722538,UA,2417, ,15, ,1,J,UA,2417,IAH,ORD
52,2,19821,142970,UA,600, ,13, ,2,J,UA,600,ORD,EWR
53,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
53,2,70417,506543,UA,1866, ,20, ,1,J,UA,1866,MCO,EWR
54,1,62335,447396,UA,1711, ,16, ,2,J,UA,1711,IAH,AUS
54,2,3674,24944,UA,264, ,7, ,1,J,UA,264,AUS,EWR
55,1,22127,159657,UA,654, ,12, ,2,J,UA,654,IAH,DCA
55,2,124664,907100,UA,4180, ,13, ,1,J,UA,4180,DCA,EWR
56,1,12569,90066,UA,462, ,10, ,2,J,UA,462,IAH,ATL
56,2,36229,259241,UA,1152, ,11, ,1,J,UA,1152,ATL,EWR
57,1,81738,588549,UA,2090, ,18, ,2,J,UA,2090,IAH,MIA
57,2,97148,702466,UA,2364, ,19, ,1,J,UA,2364,MIA,EWR
58,1,80935,582631,UA,2074, ,18, ,2,J,UA,2074,IAH,DFW
58,2,55799,400429,UA,1574, ,14, ,1,J,UA,1574,DFW,EWR
59,1,155140,136960,UA,6132, ,8, ,1,J,UA,6132,IAH,STL
59,2,117179,851755,UA,3502, ,7, ,1,J,UA,3502,STL,EWR
60,1,73691,529697,UA,1936, ,9, ,2,J,UA,1936,IAH,TPA
60,2,102390,740921,UA,2458, ,9, ,1,J,UA,2458,TPA,EWR
61,1,76070,547543,UA,1977, ,4, ,1,J,UA,1977,IAH,BOS
61,2,40647,290430,UA,1268, ,5, ,1,J,UA,1268,BOS,EWR
62,1,156294,144789,UA,6214, ,4, ,1,J,UA,6214,IAH,STL
62,2,118805,864296,UA,3573, ,2, ,1,J,UA,3573,STL,EWR
63,1,155354,138368,UA,6148, ,4, ,1,J,UA,6148,IAH,RDU
63,2,113560,823459,UA,2856, ,17, ,1,J,UA,2856,RDU,EWR
64,1,94502,683025,UA,2311, ,15, ,1,J,UA,2311,IAH,DCA
64,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
65,1,45763,328145,UA,1371, ,8, ,2,J,UA,1371,IAH,SAT
65,2,110445,800893,UA,2691, ,12, ,1,J,UA,2691,SAT,EWR
66,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
66,2,20163,145447,UA,606, ,9, ,1,J,UA,606,ORD,EWR
67,1,52985,380298,UA,1507, ,4, ,1,J,UA,1507,IAH,BOS
67,2,80244,577635,UA,2060, ,14, ,1,J,UA,2060,BOS,EWR
68,1,83830,603991,UA,2124, ,7, ,1,J,UA,2124,IAH,ORD
68,2,19130,137927,UA,587, ,7, ,2,J,UA,587,ORD,EWR
69,1,14437,103861,UA,496, ,16, ,2,J,UA,496,IAH,MCO
69,2,21607,155941,UA,642, ,8, ,1,J,UA,642,MCO,EWR
70,1,76282,549195,UA,1982, ,5, ,2,J,UA,1982,IAH,FLL
70,2,101687,735745,UA,2445, ,6, ,1,J,UA,2445,FLL,EWR
71,1,23869,172737,UA,686, ,6, ,1,J,UA,686,IAH,JAX
71,2,117906,857428,UA,3533, ,4, ,1,J,UA,3533,JAX,EWR
72,1,44546,319281,UA,1345, ,5, ,2,J,UA,1345,IAH,PBI
72,2,47543,341520,UA,1395, ,22, ,1,J,UA,1395,PBI,EWR
73,1,84290,607646,UA,2135, ,8, ,2,J,UA,2135,IAH,FLL
73,2,74597,536592,UA,1951, ,10, ,1,J,UA,1951,FLL,EWR
74,1,10317,73678,UA,410, ,9, ,2,J,UA,410,IAH,MIA
74,2,48658,349540,UA,1418, ,10, ,3,J,UA,1418,MIA,EWR
75,1,61031,437881,UA,1687, ,8, ,1,J,UA,1687,IAH,IND
75,2,117651,855399,UA,3523, ,7, ,1,J,UA,3523,IND,EWR
76,1,50092,359587,UA,1457, ,4, ,2,J,UA,1457,IAH,MIA
76,2,75769,545476,UA,1968, ,4, ,1,J,UA,1968,MIA,EWR
77,1,14015,100641,UA,491, ,21, ,2,J,UA,491,IAH,MSY
77,2,115595,839238,UA,3438, ,13, ,1,J,UA,3438,MSY,EWR
78,1,59491,427030,UA,1647, ,8, ,1,J,UA,1647,IAH,MSY
78,2,89860,648690,UA,2235, ,7, ,1,J,UA,2235,MSY,EWR
79,1,135775,986663,UA,4792, ,3, ,1,J,UA,4792,IAH,CLT
79,2,8674,61918,UA,371, ,9, ,1,J,UA,371,CLT,EWR
80,1,154944,135602,UA,6119, ,2, ,1,J,UA,6119,IAH,DTW
80,2,115034,834764,UA,3420, ,13, ,1,J,UA,3420,DTW,EWR
81,1,86188,621599,UA,2174, ,9, ,1,J,UA,2174,IAH,BNA
81,2,61813,443686,UA,1701, ,12, ,1,J,UA,1701,BNA,EWR
82,1,75848,546011,UA,1970, ,16, ,1,J,UA,1970,IAH,DEN
82,2,52611,377498,UA,1505, ,13, ,2,J,UA,1505,DEN,EWR
83,1,44611,319769,UA,1346, ,5, ,1,J,UA,1346,IAH,CHS
83,2,116441,845924,UA,3472, ,4, ,1,J,UA,3472,CHS,EWR
84,1,39897,285232,UA,1246, ,4, ,1,J,UA,1246,IAH,DEN
84,2,106147,768772,UA,2613, ,4, ,1,J,UA,2613,DEN,EWR
85,1,123763,901311,UA,4048, ,7, ,1,J,UA,4048,IAH,DTW
85,2,115133,835546,UA,3425, ,5, ,1,J,UA,3425,DTW,EWR
86,1,13302,95419,UA,477, ,14, ,2,J,UA,477,IAH,ORD
86,2,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
87,1,85850,619132,UA,2167, ,6, ,1,J,UA,2167,IAH,DEN
87,2,39469,282251,UA,1233, ,19, ,2,J,UA,1233,DEN,EWR
88,1,49905,358370,UA,1450, ,9, ,2,J,UA,1450,IAH,DEN
88,2,41153,293880,UA,1283, ,10, ,1,J,UA,1283,DEN,EWR
89,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
89,2,43265,309160,UA,1332, ,8, ,2,J,UA,1332,ORD,EWR
90,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
90,2,94442,682555,UA,2310, ,12, ,1,J,UA,2310,MCO,EWR
91,1,33048,237118,UA,1062, ,4, ,1,J,UA,1062,IAH,RSW
91,2,62004,445020,UA,1705, ,15, ,1,J,UA,1705,RSW,EWR
92,1,77838,560246,UA,2013, ,7, ,2,J,UA,2013,IAH,DEN
92,2,62463,448324,UA,1715, ,7, ,1,J,UA,1715,DEN,EWR
93,1,70079,504206,UA,1859, ,6, ,2,J,UA,1859,IAH,AUS
93,2,17199,124043,UA,545, ,9, ,1,J,UA,545,AUS,EWR
94,1,109133,790713,UA,2670, ,7, ,2,J,UA,2670,IAH,FLL
94,2,50455,361943,UA,1469, ,14, ,2,J,UA,1469,FLL,EWR
95,1,54230,389142,UA,1536, ,8, ,1,J,UA,1536,IAH,CVG
95,2,129418,939615,UA,4462, ,7, ,1,J,UA,4462,CVG,EWR
96,1,73691,529697,UA,1936, ,9, ,2,J,UA,1936,IAH,TPA
96,2,16167,116593,UA,529, ,5, ,1,J,UA,529,TPA,EWR
97,1,68356,491743,UA,1821, ,9, ,2,J,UA,1821,IAH,RDU
97,2,120448,877022,UA,3643, ,9, ,1,J,UA,3643,RDU,EWR
98,1,54399,390323,UA,1540, ,13, ,2,J,UA,1540,IAH,BNA
98,2,2485,16594,UA,222, ,13, ,3,J,UA,222,BNA,EWR
99,1,76282,549195,UA,1982, ,5, ,2,J,UA,1982,IAH,FLL
99,2,33166,237828,UA,1067, ,16, ,1,J,UA,1067,FLL,EWR
100,1,39232,280567,UA,1229, ,3, ,1,J,UA,1229,IAH,MCO
100,2,59238,425222,UA,1643, ,16, ,1,J,UA,1643,MCO,EWR
101,1,14437,103861,UA,496, ,16, ,2,J,UA,496,IAH,MCO
101,2,105120,760814,UA,2602, ,8, ,1,J,UA,2602,MCO,EWR
102,1,14015,100641,UA,491, ,21, ,2,J,UA,491,IAH,MSY
102,2,86950,627372,UA,2183, ,21, ,2,J,UA,2183,MSY,EWR
103,1,157078,150029,UA,6294, ,1, ,1,J,UA,6294,IAH,SRQ
103,2,114653,831754,UA,3405, ,2, ,1,J,UA,3405,SRQ,EWR
104,1,15453,111420,UA,512, ,10, ,2,J,UA,512,IAH,DCA
104,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
105,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
105,2,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
106,1,96080,694799,UA,2339, ,7, ,2,J,UA,2339,IAH,DEN
106,2,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
107,1,83830,603991,UA,2124, ,7, ,1,J,UA,2124,IAH,ORD
107,2,87010,627821,UA,2184, ,17, ,3,J,UA,2184,ORD,EWR
108,1,91409,660098,UA,2261, ,3, ,1,J,UA,2261,IAH,FLL
108,2,29245,211432,UA,793, ,12, ,1,J,UA,793,FLL,EWR
109,1,47101,338267,UA,1388, ,9, ,1,J,UA,1388,IAH,DFW
109,2,49542,355884,UA,1439, ,18, ,2,J,UA,1439,DFW,EWR
110,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
110,2,19130,137927,UA,587, ,7, ,2,J,UA,587,ORD,EWR
111,1,19033,137201,UA,584, ,12, ,2,J,UA,584,IAH,DFW
111,2,93402,674850,UA,2290, ,20, ,2,J,UA,2290,DFW,EWR
112,1,49905,358370,UA,1450, ,9, ,2,J,UA,1450,IAH,DEN
112,2,52611,377498,UA,1505, ,13, ,2,J,UA,1505,DEN,EWR
113,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
113,2,19637,141683,UA,595, ,6, ,1,J,UA,595,DEN,EWR
114,1,99879,722538,UA,2417, ,15, ,1,J,UA,2417,IAH,ORD
114,2,16521,119205,UA,534, ,21, ,1,J,UA,534,ORD,EWR
115,1,83830,603991,UA,2124, ,7, ,1,J,UA,2124,IAH,ORD
115,2,19821,142970,UA,600, ,13, ,2,J,UA,600,ORD,EWR
116,1,103767,750905,UA,2483, ,9, ,1,J,UA,2483,IAH,AUS
116,2,3674,24944,UA,264, ,7, ,1,J,UA,264,AUS,EWR
117,1,122592,893195,UA,3988, ,2, ,1,J,UA,3988,IAH,CLT
117,2,115769,840651,UA,3443, ,6, ,1,J,UA,3443,CLT,EWR
118,1,94502,683025,UA,2311, ,15, ,1,J,UA,2311,IAH,DCA
118,2,124664,907100,UA,4180, ,13, ,1,J,UA,4180,DCA,EWR
119,1,22127,159657,UA,654, ,12, ,2,J,UA,654,IAH,DCA
119,2,124533,906195,UA,4174, ,11, ,1,J,UA,4174,DCA,EWR
120,1,52306,375265,UA,1501, ,11, ,1,J,UA,1501,IAH,TPA
120,2,102390,740921,UA,2458, ,9, ,1,J,UA,2458,TPA,EWR
121,1,155483,139234,UA,6158, ,7, ,1,J,UA,6158,IAH,MKE
121,2,116862,849269,UA,3489, ,3, ,2,J,UA,3489,MKE,EWR
122,1,10317,73678,UA,410, ,9, ,2,J,UA,410,IAH,MIA
122,2,29314,211924,UA,794, ,8, ,1,J,UA,794,MIA,EWR
123,1,39232,280567,UA,1229, ,3, ,1,J,UA,1229,IAH,MCO
123,2,7143,49785,UA,353, ,18, ,1,J,UA,353,MCO,EWR
124,1,81738,588549,UA,2090, ,18, ,2,J,UA,2090,IAH,MIA
124,2,48658,349540,UA,1418, ,10, ,3,J,UA,1418,MIA,EWR
125,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
125,2,59238,425222,UA,1643, ,16, ,1,J,UA,1643,MCO,EWR
126,1,13302,95419,UA,477, ,14, ,2,J,UA,477,IAH,ORD
126,2,38279,273638,UA,1209, ,6, ,2,J,UA,1209,ORD,EWR
127,1,36769,262991,UA,1167, ,4, ,1,J,UA,1167,IAH,CUN
127,2,32673,234654,UA,1047, ,1, ,1,J,UA,1047,CUN,EWR
128,1,15453,111420,UA,512, ,10, ,2,J,UA,512,IAH,DCA
128,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
129,1,85850,619132,UA,2167, ,6, ,1,J,UA,2167,IAH,DEN
129,2,41153,293880,UA,1283, ,10, ,1,J,UA,1283,DEN,EWR
130,1,76070,547543,UA,1977, ,4, ,1,J,UA,1977,IAH,BOS
130,2,3856,26199,UA,271, ,18, ,1,J,UA,271,BOS,EWR
131,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
131,2,20163,145447,UA,606, ,9, ,1,J,UA,606,ORD,EWR
132,1,76282,549195,UA,1982, ,5, ,2,J,UA,1982,IAH,FLL
132,2,74597,536592,UA,1951, ,10, ,1,J,UA,1951,FLL,EWR
133,1,31848,229416,UA,1018, ,5, ,1,J,UA,1018,IAH,CUN
133,2,75118,540542,UA,1962, ,4, ,1,J,UA,1962,CUN,EWR
134,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
134,2,39469,282251,UA,1233, ,19, ,2,J,UA,1233,DEN,EWR
135,1,109133,790713,UA,2670, ,7, ,2,J,UA,2670,IAH,FLL
135,2,101687,735745,UA,2445, ,6, ,1,J,UA,2445,FLL,EWR
136,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
136,2,19130,137927,UA,587, ,7, ,2,J,UA,587,ORD,EWR
137,1,123763,901311,UA,4048, ,7, ,1,J,UA,4048,IAH,DTW
137,2,115034,834764,UA,3420, ,13, ,1,J,UA,3420,DTW,EWR
138,1,75358,542313,UA,1966, ,13, ,2,J,UA,1966,IAH,MIA
138,2,97148,702466,UA,2364, ,19, ,1,J,UA,2364,MIA,EWR
139,1,77838,560246,UA,2013, ,7, ,2,J,UA,2013,IAH,DEN
139,2,106147,768772,UA,2613, ,4, ,1,J,UA,2613,DEN,EWR
140,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
140,2,87010,627821,UA,2184, ,17, ,3,J,UA,2184,ORD,EWR
141,1,64225,461259,UA,1746, ,8, ,2,J,UA,1746,IAH,ATL
141,2,36229,259241,UA,1152, ,11, ,1,J,UA,1152,ATL,EWR
142,1,33048,237118,UA,1062, ,4, ,1,J,UA,1062,IAH,RSW
142,2,103526,749188,UA,2477, ,8, ,1,J,UA,2477,RSW,EWR
143,1,75848,546011,UA,1970, ,16, ,1,J,UA,1970,IAH,DEN
143,2,62463,448324,UA,1715, ,7, ,1,J,UA,1715,DEN,EWR
144,1,98679,713683,UA,2393, ,6, ,1,J,UA,2393,IAH,AUS
144,2,17199,124043,UA,545, ,9, ,1,J,UA,545,AUS,EWR
145,1,52306,375265,UA,1501, ,11, ,1,J,UA,1501,IAH,TPA
145,2,16167,116593,UA,529, ,5, ,1,J,UA,529,TPA,EWR
146,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
146,2,19821,142970,UA,600, ,13, ,2,J,UA,600,ORD,EWR
147,1,10317,73678,UA,410, ,9, ,2,J,UA,410,IAH,MIA
147,2,75769,545476,UA,1968, ,4, ,1,J,UA,1968,MIA,EWR
148,1,122542,892849,UA,3985, ,3, ,1,J,UA,3985,IAH,PIT
148,2,128577,933912,UA,4426, ,4, ,1,J,UA,4426,PIT,EWR
149,1,157198,150852,UA,6312, ,2, ,1,J,UA,6312,IAH,CVG
149,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
150,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
150,2,43265,309160,UA,1332, ,8, ,2,J,UA,1332,ORD,EWR
151,1,99879,722538,UA,2417, ,15, ,1,J,UA,2417,IAH,ORD
151,2,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
152,1,85850,619132,UA,2167, ,6, ,1,J,UA,2167,IAH,DEN
152,2,52611,377498,UA,1505, ,13, ,2,J,UA,1505,DEN,EWR
153,1,156924,149006,UA,6271, ,4, ,1,J,UA,6271,IAH,CMH
153,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
154,1,91409,660098,UA,2261, ,3, ,1,J,UA,2261,IAH,FLL
154,2,50455,361943,UA,1469, ,14, ,2,J,UA,1469,FLL,EWR
155,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
155,2,7143,49785,UA,353, ,18, ,1,J,UA,353,MCO,EWR
156,1,44546,319281,UA,1345, ,5, ,2,J,UA,1345,IAH,PBI
156,2,37352,267061,UA,1187, ,5, ,1,J,UA,1187,PBI,EWR
157,1,109133,790713,UA,2670, ,7, ,2,J,UA,2670,IAH,FLL
157,2,33166,237828,UA,1067, ,16, ,1,J,UA,1067,FLL,EWR
158,1,59663,428178,UA,1651, ,11, ,2,J,UA,1651,IAH,BNA
158,2,2485,16594,UA,222, ,13, ,3,J,UA,222,BNA,EWR
159,1,32101,231066,UA,1030, ,8, ,1,J,UA,1030,IAH,ATL
159,2,17529,126344,UA,555, ,10, ,1,J,UA,555,ATL,EWR
160,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
160,2,59949,430230,UA,1658, ,6, ,1,J,UA,1658,ORD,EWR
161,1,124227,904522,UA,4077, ,6, ,1,J,UA,4077,IAH,JAX
161,2,88744,640577,UA,2212, ,9, ,1,J,UA,2212,JAX,EWR
162,1,59759,428869,UA,1654, ,5, ,1,J,UA,1654,IAH,DEN
162,2,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
163,1,17169,123841,UA,544, ,10, ,1,J,UA,544,IAH,CLE
163,2,120241,875437,UA,3633, ,7, ,1,J,UA,3633,CLE,EWR
164,1,89385,645262,UA,2224, ,7, ,2,J,UA,2224,IAH,DCA
164,2,114862,833455,UA,3413, ,7, ,1,J,UA,3413,DCA,EWR
165,1,80935,582631,UA,2074, ,18, ,2,J,UA,2074,IAH,DFW
165,2,93402,674850,UA,2290, ,20, ,2,J,UA,2290,DFW,EWR
166,1,54899,394054,UA,1549, ,12, ,1,J,UA,1549,IAH,IAD
166,2,68732,494463,UA,1831, ,13, ,3,J,UA,1831,IAD,EWR
167,1,49905,358370,UA,1450, ,9, ,2,J,UA,1450,IAH,DEN
167,2,62463,448324,UA,1715, ,7, ,1,J,UA,1715,DEN,EWR
168,1,19033,137201,UA,584, ,12, ,2,J,UA,584,IAH,DFW
168,2,49542,355884,UA,1439, ,18, ,2,J,UA,1439,DFW,EWR
169,1,83830,603991,UA,2124, ,7, ,1,J,UA,2124,IAH,ORD
169,2,16521,119205,UA,534, ,21, ,1,J,UA,534,ORD,EWR
170,1,103218,746882,UA,2474, ,14, ,2,J,UA,2474,IAH,MSY
170,2,44394,318010,UA,1343, ,9, ,1,J,UA,1343,MSY,EWR
171,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
171,2,87010,627821,UA,2184, ,17, ,3,J,UA,2184,ORD,EWR
172,1,70079,504206,UA,1859, ,6, ,2,J,UA,1859,IAH,AUS
172,2,3674,24944,UA,264, ,7, ,1,J,UA,264,AUS,EWR
173,1,97225,703013,UA,2366, ,15, ,2,J,UA,2366,IAH,IAD
173,2,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
174,1,98334,711173,UA,2385, ,13, ,2,J,UA,2385,IAH,MSY
174,2,89860,648690,UA,2235, ,7, ,1,J,UA,2235,MSY,EWR
175,1,80722,581109,UA,2069, ,8, ,1,J,UA,2069,IAH,CVG
175,2,127775,928381,UA,4393, ,7, ,1,J,UA,4393,CVG,EWR
176,1,58151,417579,UA,1619, ,3, ,1,J,UA,1619,IAH,CUN
176,2,75118,540542,UA,1962, ,4, ,1,J,UA,1962,CUN,EWR
177,1,81738,588549,UA,2090, ,18, ,2,J,UA,2090,IAH,MIA
177,2,29314,211924,UA,794, ,8, ,1,J,UA,794,MIA,EWR
178,1,94502,683025,UA,2311, ,15, ,1,J,UA,2311,IAH,DCA
178,2,124533,906195,UA,4174, ,11, ,1,J,UA,4174,DCA,EWR
179,1,72209,519546,UA,1898, ,7, ,2,J,UA,1898,IAH,MSP
179,2,121474,885095,UA,3681, ,10, ,1,J,UA,3681,MSP,EWR
180,1,23808,172273,UA,685, ,11, ,2,J,UA,685,IAH,DTW
180,2,120643,878529,UA,3652, ,5, ,1,J,UA,3652,DTW,EWR
