itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
1,1,34107,244233,UA,1097, ,19, ,2,J,UA,1097,ORD,SFO
2,1,43398,310123,UA,1334, ,14, ,1,J,UA,1334,ORD,SFO
3,1,26590,192457,UA,742, ,11, ,1,J,UA,742,ORD,SFO
4,1,6853,47712,UA,343, ,4, ,1,J,UA,343,ORD,SFO
5,1,13485,96674,UA,483, ,9, ,1,J,UA,483,ORD,SFO
6,1,86509,623982,UA,2179, ,18, ,2,J,UA,2179,ORD,SFO
7,1,42500,303548,UA,1318, ,11, ,1,J,UA,1318,ORD,SFO
8,1,52207,374566,UA,1498, ,21, ,1,J,UA,1498,ORD,SFO
9,1,55990,401861,UA,1577, ,7, ,2,J,UA,1577,ORD,SFO
10,1,58696,421312,UA,1633, ,4, ,1,J,UA,1633,ORD,SFO
11,1,110075,798138,UA,2684, ,12, ,2,J,UA,2684,ORD,JAC
11,2,110076,798145,UA,2684, ,12, ,3,J,UA,2684,JAC,SFO
12,1,97019,701539,UA,2361, ,3, ,1,J,UA,2361,ORD,LAX
12,2,66608,478970,UA,1791, ,14, ,1,J,UA,1791,LAX,SFO
13,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
13,2,67915,488547,UA,1812, ,3, ,1,J,UA,1812,DEN,SFO
14,1,2274,15076,UA,215, ,19, ,2,J,UA,215,ORD,LAS
14,2,67161,483088,UA,1799, ,11, ,2,J,UA,1799,LAS,SFO
15,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
15,2,55224,396294,UA,1561, ,13, ,1,J,UA,1561,DEN,SFO
16,1,106241,769439,UA,2616, ,8, ,2,J,UA,2616,ORD,DEN
16,2,107024,775115,UA,2633, ,2, ,1,J,UA,2633,DEN,SFO
17,1,84506,609235,UA,2138, ,14, ,2,J,UA,2138,ORD,SLC
17,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
18,1,96507,697900,UA,2347, ,19, ,1,J,UA,2347,ORD,DEN
18,2,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
19,1,104210,754118,UA,2494, ,7, ,2,J,UA,2494,ORD,DEN
19,2,83770,603542,UA,2123, ,8, ,2,J,UA,2123,DEN,SFO
20,1,111430,808287,UA,2748, ,10, ,1,J,UA,2748,ORD,LAS
20,2,18327,131939,UA,574, ,17, ,2,J,UA,574,LAS,SFO
21,1,122361,891923,UA,3750, ,13, ,1,C,UA,3750,ORD,LAX
21,2,39884,285152,UA,1245, ,12, ,1,J,UA,1245,LAX,SFO
22,1,107745,780439,UA,2649, ,14, ,1,J,UA,2649,ORD,DEN
22,2,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
23,1,79702,573578,UA,2053, ,13, ,2,J,UA,2053,ORD,PHX
23,2,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
24,1,152881,119521,UA,5928, ,4, ,1,J,UA,5928,ORD,BOI
24,2,141467,28866,UA,5312, ,5, ,1,J,UA,5312,BOI,SFO
25,1,8845,63146,UA,374, ,10, ,1,J,UA,374,ORD,LAX
25,2,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
26,1,18587,133967,UA,576, ,17, ,2,J,UA,576,ORD,LAX
26,2,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
27,1,130394,946255,UA,4516, ,2, ,1,J,UA,4516,ORD,STL
27,2,152652,117708,UA,5907, ,3, ,1,J,UA,5907,STL,SFO
28,1,71361,513278,UA,1883, ,10, ,1,J,UA,1883,ORD,DEN
28,2,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
29,1,70996,510666,UA,1875, ,24, ,3,J,UA,1875,ORD,LAS
29,2,40603,290123,UA,1267, ,6, ,1,J,UA,1267,LAS,SFO
30,1,151643,109671,UA,5833, ,4, ,1,J,UA,5833,ORD,TUS
30,2,147004,72895,UA,5583, ,7, ,1,J,UA,5583,TUS,SFO
31,1,93800,677767,UA,2298, ,15, ,2,J,UA,2298,ORD,MSP
31,2,17420,125550,UA,552, ,4, ,1,J,UA,552,MSP,SFO
32,1,49256,353818,UA,1431, ,15, ,2,J,UA,1431,ORD,LAX
32,2,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
33,1,16199,116809,UA,530, ,9, ,1,J,UA,530,ORD,LAX
33,2,110524,801478,UA,2692, ,3, ,2,J,UA,2692,LAX,SFO
34,1,73581,528912,UA,1933, ,2, ,1,J,UA,1933,ORD,LAS
34,2,67161,483088,UA,1799, ,11, ,2,J,UA,1799,LAS,SFO
35,1,45426,325688,UA,1363, ,7, ,2,J,UA,1363,ORD,LAX
35,2,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
36,1,122071,889826,UA,3707, ,4, ,1,J,UA,3707,ORD,MCI
36,2,140952,24853,UA,5282, ,2, ,1,J,UA,5282,MCI,SFO
37,1,119163,867049,UA,3588, ,4, ,1,J,UA,3588,ORD,ABQ
37,2,132600,961611,UA,4628, ,5, ,1,J,UA,4628,ABQ,SFO
38,1,151781,110759,UA,5842, ,3, ,1,J,UA,5842,ORD,FCA
38,2,154373,131280,UA,6032, ,1, ,1,J,UA,6032,FCA,SFO
39,1,47029,337763,UA,1386, ,19, ,2,J,UA,1386,ORD,DFW
39,2,37303,266756,UA,1184, ,12, ,1,J,UA,1184,DFW,SFO
40,1,85685,617910,UA,2164, ,12, ,2,J,UA,2164,ORD,PHX
40,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
41,1,12765,91448,UA,466, ,16, ,1,J,UA,466,ORD,SLC
41,2,75934,546598,UA,1972, ,8, ,1,J,UA,1972,SLC,SFO
42,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
42,2,96944,701007,UA,2358, ,2, ,2,J,UA,2358,IAH,SFO
43,1,32942,236319,UA,1061, ,8, ,2,J,UA,1061,ORD,AUS
43,2,100256,725121,UA,2428, ,7, ,1,J,UA,2428,AUS,SFO
44,1,97019,701539,UA,2361, ,3, ,1,J,UA,2361,ORD,LAX
44,2,39884,285152,UA,1245, ,12, ,1,J,UA,1245,LAX,SFO
45,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
45,2,19369,139732,UA,589, ,25, ,2,J,UA,589,IAH,SFO
46,1,49463,355327,UA,1437, ,9, ,1,J,UA,1437,ORD,IAH
46,2,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
47,1,109988,797473,UA,2683, ,3, ,2,J,UA,2683,ORD,SAN
47,2,85637,617548,UA,2163, ,20, ,3,J,UA,2163,SAN,SFO
48,1,74987,539456,UA,1960, ,8, ,2,J,UA,1960,ORD,IAH
48,2,44296,317253,UA,1341, ,5, ,2,J,UA,1341,IAH,SFO
49,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
49,2,67915,488547,UA,1812, ,3, ,1,J,UA,1812,DEN,SFO
50,1,2102,13805,UA,211, ,7, ,1,J,UA,211,ORD,AUS
50,2,3632,24659,UA,261, ,2, ,1,J,UA,261,AUS,SFO
51,1,122361,891923,UA,3750, ,13, ,1,C,UA,3750,ORD,LAX
51,2,110524,801478,UA,2692, ,3, ,2,J,UA,2692,LAX,SFO
52,1,103948,752213,UA,2488, ,5, ,1,J,UA,2488,ORD,LAX
52,2,78196,562818,UA,2019, ,18, ,1,J,UA,2019,LAX,SFO
53,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
53,2,49314,354216,UA,1434, ,8, ,2,J,UA,1434,IAD,SFO
54,1,25365,183698,UA,714, ,14, ,2,J,UA,714,ORD,IAH
54,2,85807,618815,UA,2166, ,13, ,3,J,UA,2166,IAH,SFO
55,1,96507,697900,UA,2347, ,19, ,1,J,UA,2347,ORD,DEN
55,2,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
56,1,24888,180221,UA,704, ,8, ,2,J,UA,704,ORD,SLC
56,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
57,1,101270,732688,UA,2440, ,21, ,2,J,UA,2440,ORD,LAS
57,2,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
58,1,2274,15076,UA,215, ,19, ,2,J,UA,215,ORD,LAS
58,2,79373,571223,UA,2047, ,19, ,2,J,UA,2047,LAS,SFO
59,1,106241,769439,UA,2616, ,8, ,2,J,UA,2616,ORD,DEN
59,2,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
60,1,74192,533528,UA,1946, ,6, ,2,J,UA,1946,ORD,IAD
60,2,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
61,1,87841,633879,UA,2201, ,12, ,2,J,UA,2201,ORD,BNA
61,2,41585,296921,UA,1295, ,5, ,1,J,UA,1295,BNA,SFO
62,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
62,2,107024,775115,UA,2633, ,2, ,1,J,UA,2633,DEN,SFO
63,1,24310,175918,UA,694, ,7, ,1,J,UA,694,ORD,MSY
63,2,21837,157633,UA,646, ,10, ,1,J,UA,646,MSY,SFO
64,1,8845,63146,UA,374, ,10, ,1,J,UA,374,ORD,LAX
64,2,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
65,1,107745,780439,UA,2649, ,14, ,1,J,UA,2649,ORD,DEN
65,2,83770,603542,UA,2123, ,8, ,2,J,UA,2123,DEN,SFO
66,1,45426,325688,UA,1363, ,7, ,2,J,UA,1363,ORD,LAX
66,2,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
67,1,130018,943695,UA,4494, ,6, ,1,J,UA,4494,ORD,STL
67,2,152652,117708,UA,5907, ,3, ,1,J,UA,5907,STL,SFO
68,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
68,2,45068,323129,UA,1354, ,17, ,1,J,UA,1354,IAH,SFO
69,1,42350,302488,UA,1314, ,12, ,1,J,UA,1314,ORD,DCA
69,2,8345,59468,UA,368, ,10, ,1,J,UA,368,DCA,SFO
70,1,20601,148518,UA,622, ,8, ,2,J,UA,622,ORD,AUS
70,2,4717,32390,UA,292, ,11, ,1,J,UA,292,AUS,SFO
71,1,39363,281470,UA,1231, ,8, ,1,J,UA,1231,ORD,IAH
71,2,105967,767412,UA,2611, ,13, ,2,J,UA,2611,IAH,SFO
72,1,12800,91698,UA,467, ,5, ,1,J,UA,467,ORD,MSP
72,2,17420,125550,UA,552, ,4, ,1,J,UA,552,MSP,SFO
73,1,26820,194196,UA,745, ,7, ,1,J,UA,745,ORD,PHX
73,2,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
74,1,71361,513278,UA,1883, ,10, ,1,J,UA,1883,ORD,DEN
74,2,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
75,1,113290,821484,UA,2854, ,5, ,1,J,UA,2854,ORD,PHL
75,2,55841,400707,UA,1575, ,6, ,1,J,UA,1575,PHL,SFO
76,1,97019,701539,UA,2361, ,3, ,1,J,UA,2361,ORD,LAX
76,2,110524,801478,UA,2692, ,3, ,2,J,UA,2692,LAX,SFO
77,1,119511,869755,UA,3605, ,4, ,1,J,UA,3605,ORD,MCI
77,2,140952,24853,UA,5282, ,2, ,1,J,UA,5282,MCI,SFO
78,1,25365,183698,UA,714, ,14, ,2,J,UA,714,ORD,IAH
78,2,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
79,1,108138,783211,UA,2657, ,17, ,1,J,UA,2657,ORD,IAH
79,2,44296,317253,UA,1341, ,5, ,2,J,UA,1341,IAH,SFO
80,1,103948,752213,UA,2488, ,5, ,1,J,UA,2488,ORD,LAX
80,2,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
81,1,99756,721610,UA,2413, ,7, ,1,J,UA,2413,ORD,SLC
81,2,75934,546598,UA,1972, ,8, ,1,J,UA,1972,SLC,SFO
82,1,111430,808287,UA,2748, ,10, ,1,J,UA,2748,ORD,LAS
82,2,67161,483088,UA,1799, ,11, ,2,J,UA,1799,LAS,SFO
83,1,73581,528912,UA,1933, ,2, ,1,J,UA,1933,ORD,LAS
83,2,79373,571223,UA,2047, ,19, ,2,J,UA,2047,LAS,SFO
84,1,18587,133967,UA,576, ,17, ,2,J,UA,576,ORD,LAX
84,2,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
85,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
85,2,19369,139732,UA,589, ,25, ,2,J,UA,589,IAH,SFO
86,1,5952,41171,UA,321, ,7, ,1,J,UA,321,ORD,PHX
86,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
87,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
87,2,64893,466274,UA,1757, ,7, ,1,J,UA,1757,IAD,SFO
88,1,101270,732688,UA,2440, ,21, ,2,J,UA,2440,ORD,LAS
88,2,40603,290123,UA,1267, ,6, ,1,J,UA,1267,LAS,SFO
89,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
89,2,9347,66886,UA,382, ,10, ,2,J,UA,382,IAH,SFO
90,1,44749,320783,UA,1349, ,23, ,2,J,UA,1349,ORD,MCO
90,2,35326,252849,UA,1129, ,4, ,1,J,UA,1129,MCO,SFO
91,1,42056,300436,UA,1304, ,2, ,1,J,UA,1304,ORD,SNA
91,2,149603,93545,UA,5715, ,7, ,1,J,UA,5715,SNA,SFO
92,1,96507,697900,UA,2347, ,19, ,1,J,UA,2347,ORD,DEN
92,2,83770,603542,UA,2123, ,8, ,2,J,UA,2123,DEN,SFO
93,1,109988,797473,UA,2683, ,3, ,2,J,UA,2683,ORD,SAN
93,2,92232,666034,UA,2278, ,17, ,1,J,UA,2278,SAN,SFO
94,1,12369,88629,UA,455, ,13, ,2,J,UA,455,ORD,PHX
94,2,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
95,1,32942,236319,UA,1061, ,8, ,2,J,UA,1061,ORD,AUS
95,2,3632,24659,UA,261, ,2, ,1,J,UA,261,AUS,SFO
96,1,97393,704222,UA,2370, ,4, ,1,J,UA,2370,ORD,MIA
96,2,100134,724286,UA,2423, ,11, ,2,J,UA,2423,MIA,SFO
97,1,148987,88679,UA,5680, ,2, ,1,J,UA,5680,ORD,SUN
97,2,135681,985937,UA,4788, ,2, ,1,J,UA,4788,SUN,SFO
98,1,27175,196757,UA,752, ,10, ,1,J,UA,752,ORD,DCA
98,2,8345,59468,UA,368, ,10, ,1,J,UA,368,DCA,SFO
99,1,16199,116809,UA,530, ,9, ,1,J,UA,530,ORD,LAX
99,2,78196,562818,UA,2019, ,18, ,1,J,UA,2019,LAX,SFO
100,1,106241,769439,UA,2616, ,8, ,2,J,UA,2616,ORD,DEN
100,2,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
101,1,45426,325688,UA,1363, ,7, ,2,J,UA,1363,ORD,LAX
101,2,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
102,1,84506,609235,UA,2138, ,14, ,2,J,UA,2138,ORD,SLC
102,2,86764,625963,UA,2181, ,5, ,1,J,UA,2181,SLC,SFO
103,1,74987,539456,UA,1960, ,8, ,2,J,UA,1960,ORD,IAH
103,2,85807,618815,UA,2166, ,13, ,3,J,UA,2166,IAH,SFO
104,1,22495,162504,UA,660, ,7, ,1,J,UA,660,ORD,SAN
104,2,83293,600069,UA,2117, ,9, ,1,J,UA,2117,SAN,SFO
105,1,12765,91448,UA,466, ,16, ,1,J,UA,466,ORD,SLC
105,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
106,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
106,2,113967,826448,UA,2862, ,9, ,3,J,UA,2862,IAD,SFO
107,1,23064,166762,UA,669, ,3, ,1,J,UA,669,ORD,FLL
107,2,3274,22192,UA,249, ,4, ,1,J,UA,249,FLL,SFO
108,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
108,2,45068,323129,UA,1354, ,17, ,1,J,UA,1354,IAH,SFO
109,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
109,2,107024,775115,UA,2633, ,2, ,1,J,UA,2633,DEN,SFO
110,1,17813,128324,UA,561, ,15, ,2,J,UA,561,ORD,MCI
110,2,140952,24853,UA,5282, ,2, ,1,J,UA,5282,MCI,SFO
111,1,2102,13805,UA,211, ,7, ,1,J,UA,211,ORD,AUS
111,2,4717,32390,UA,292, ,11, ,1,J,UA,292,AUS,SFO
112,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
112,2,105967,767412,UA,2611, ,13, ,2,J,UA,2611,IAH,SFO
113,1,71361,513278,UA,1883, ,10, ,1,J,UA,1883,ORD,DEN
113,2,83770,603542,UA,2123, ,8, ,2,J,UA,2123,DEN,SFO
114,1,103948,752213,UA,2488, ,5, ,1,J,UA,2488,ORD,LAX
114,2,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
115,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
115,2,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
116,1,129978,943428,UA,4491, ,2, ,1,J,UA,4491,ORD,STL
116,2,152652,117708,UA,5907, ,3, ,1,J,UA,5907,STL,SFO
117,1,71267,512729,UA,1879, ,3, ,1,J,UA,1879,ORD,SJD
117,2,36970,264403,UA,1174, ,2, ,1,J,UA,1174,SJD,SFO
118,1,2274,15076,UA,215, ,19, ,2,J,UA,215,ORD,LAS
118,2,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
119,1,39363,281470,UA,1231, ,8, ,1,J,UA,1231,ORD,IAH
119,2,19369,139732,UA,589, ,25, ,2,J,UA,589,IAH,SFO
120,1,122361,891923,UA,3750, ,13, ,1,C,UA,3750,ORD,LAX
120,2,78196,562818,UA,2019, ,18, ,1,J,UA,2019,LAX,SFO
121,1,77662,559004,UA,2008, ,6, ,2,J,UA,2008,ORD,MCO
121,2,106471,771135,UA,2620, ,4, ,1,J,UA,2620,MCO,SFO
122,1,8845,63146,UA,374, ,10, ,1,J,UA,374,ORD,LAX
122,2,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
123,1,16199,116809,UA,530, ,9, ,1,J,UA,530,ORD,LAX
123,2,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
124,1,67842,487995,UA,1811, ,12, ,2,J,UA,1811,ORD,MCO
124,2,35326,252849,UA,1129, ,4, ,1,J,UA,1129,MCO,SFO
125,1,74987,539456,UA,1960, ,8, ,2,J,UA,1960,ORD,IAH
125,2,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
126,1,6295,43756,UA,329, ,16, ,2,J,UA,329,ORD,DEN
126,2,97291,703511,UA,2367, ,12, ,1,J,UA,2367,DEN,SFO
127,1,91575,661229,UA,2265, ,6, ,1,J,UA,2265,ORD,DCA
127,2,8345,59468,UA,368, ,10, ,1,J,UA,368,DCA,SFO
128,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
128,2,44296,317253,UA,1341, ,5, ,2,J,UA,1341,IAH,SFO
129,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
129,2,9347,66886,UA,382, ,10, ,2,J,UA,382,IAH,SFO
130,1,108138,783211,UA,2657, ,17, ,1,J,UA,2657,ORD,IAH
130,2,85807,618815,UA,2166, ,13, ,3,J,UA,2166,IAH,SFO
131,1,108454,785491,UA,2665, ,5, ,1,J,UA,2665,ORD,IAH
131,2,13729,98445,UA,487, ,16, ,1,J,UA,487,IAH,SFO
132,1,111430,808287,UA,2748, ,10, ,1,J,UA,2748,ORD,LAS
132,2,79373,571223,UA,2047, ,19, ,2,J,UA,2047,LAS,SFO
133,1,39363,281470,UA,1231, ,8, ,1,J,UA,1231,ORD,IAH
133,2,45068,323129,UA,1354, ,17, ,1,J,UA,1354,IAH,SFO
134,1,85685,617910,UA,2164, ,12, ,2,J,UA,2164,ORD,PHX
134,2,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
135,1,22585,163178,UA,661, ,12, ,3,J,UA,661,ORD,LAX
135,2,141543,29483,UA,5316, ,2, ,1,J,UA,5316,LAX,SFO
136,1,106241,769439,UA,2616, ,8, ,2,J,UA,2616,ORD,DEN
136,2,83770,603542,UA,2123, ,8, ,2,J,UA,2123,DEN,SFO
137,1,78754,566769,UA,2034, ,11, ,1,J,UA,2034,ORD,MSY
137,2,21837,157633,UA,646, ,10, ,1,J,UA,646,MSY,SFO
138,1,97019,701539,UA,2361, ,3, ,1,J,UA,2361,ORD,LAX
138,2,78196,562818,UA,2019, ,18, ,1,J,UA,2019,LAX,SFO
139,1,86831,626454,UA,2182, ,6, ,2,J,UA,2182,ORD,PHL
139,2,55841,400707,UA,1575, ,6, ,1,J,UA,1575,PHL,SFO
140,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
140,2,29358,212235,UA,796, ,8, ,1,J,UA,796,IAD,SFO
141,1,99805,721992,UA,2414, ,2, ,1,J,UA,2414,ORD,BNA
141,2,41585,296921,UA,1295, ,5, ,1,J,UA,1295,BNA,SFO
142,1,73581,528912,UA,1933, ,2, ,1,J,UA,1933,ORD,LAS
142,2,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
143,1,99756,721610,UA,2413, ,7, ,1,J,UA,2413,ORD,SLC
143,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
144,1,152881,119521,UA,5928, ,4, ,1,J,UA,5928,ORD,BOI
144,2,135011,980617,UA,4753, ,2, ,1,J,UA,4753,BOI,SFO
145,1,122361,891923,UA,3750, ,13, ,1,C,UA,3750,ORD,LAX
145,2,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
146,1,46519,333926,UA,1377, ,10, ,2,J,UA,1377,ORD,BWI
146,2,15009,108160,UA,504, ,6, ,2,J,UA,504,BWI,SFO
147,1,2274,15076,UA,215, ,19, ,2,J,UA,215,ORD,LAS
147,2,40603,290123,UA,1267, ,6, ,1,J,UA,1267,LAS,SFO
148,1,103948,752213,UA,2488, ,5, ,1,J,UA,2488,ORD,LAX
148,2,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
149,1,22495,162504,UA,660, ,7, ,1,J,UA,660,ORD,SAN
149,2,85637,617548,UA,2163, ,20, ,3,J,UA,2163,SAN,SFO
150,1,24888,180221,UA,704, ,8, ,2,J,UA,704,ORD,SLC
150,2,86764,625963,UA,2181, ,5, ,1,J,UA,2181,SLC,SFO
151,1,32942,236319,UA,1061, ,8, ,2,J,UA,1061,ORD,AUS
151,2,4717,32390,UA,292, ,11, ,1,J,UA,292,AUS,SFO
152,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
152,2,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
153,1,4196,28613,UA,279, ,9, ,1,J,UA,279,ORD,FLL
153,2,3274,22192,UA,249, ,4, ,1,J,UA,249,FLL,SFO
154,1,16199,116809,UA,530, ,9, ,1,J,UA,530,ORD,LAX
154,2,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
155,1,27801,201208,UA,767, ,9, ,1,J,UA,767,ORD,DEN
155,2,97291,703511,UA,2367, ,12, ,1,J,UA,2367,DEN,SFO
156,1,42056,300436,UA,1304, ,2, ,1,J,UA,1304,ORD,SNA
156,2,5108,35252,UA,301, ,24, ,1,J,UA,301,SNA,SFO
157,1,132459,960636,UA,4613, ,4, ,1,J,UA,4613,ORD,STL
157,2,152652,117708,UA,5907, ,3, ,1,J,UA,5907,STL,SFO
158,1,108138,783211,UA,2657, ,17, ,1,J,UA,2657,ORD,IAH
158,2,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
159,1,34586,247618,UA,1113, ,9, ,2,J,UA,1113,ORD,MIA
159,2,100134,724286,UA,2423, ,11, ,2,J,UA,2423,MIA,SFO
160,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
160,2,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
161,1,121061,881877,UA,3666, ,7, ,1,J,UA,3666,ORD,DCA
161,2,8345,59468,UA,368, ,10, ,1,J,UA,368,DCA,SFO
162,1,45426,325688,UA,1363, ,7, ,2,J,UA,1363,ORD,LAX
162,2,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
163,1,19959,143964,UA,602, ,11, ,1,J,UA,602,ORD,PHX
163,2,60677,435308,UA,1678, ,20, ,1,J,UA,1678,PHX,SFO
164,1,100207,724794,UA,2426, ,6, ,1,J,UA,2426,ORD,IAH
164,2,13729,98445,UA,487, ,16, ,1,J,UA,487,IAH,SFO
165,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
165,2,19369,139732,UA,589, ,25, ,2,J,UA,589,IAH,SFO
166,1,95016,686673,UA,2323, ,2, ,1,J,UA,2323,ORD,MCO
166,2,106471,771135,UA,2620, ,4, ,1,J,UA,2620,MCO,SFO
167,1,39363,281470,UA,1231, ,8, ,1,J,UA,1231,ORD,IAH
167,2,9347,66886,UA,382, ,10, ,2,J,UA,382,IAH,SFO
168,1,60729,435676,UA,1680, ,10, ,2,J,UA,1680,ORD,LAX
168,2,141543,29483,UA,5316, ,2, ,1,J,UA,5316,LAX,SFO
169,1,62268,446899,UA,1710, ,14, ,2,J,UA,1710,ORD,SLC
169,2,135182,981967,UA,4763, ,6, ,1,J,UA,4763,SLC,SFO
170,1,97019,701539,UA,2361, ,3, ,1,J,UA,2361,ORD,LAX
170,2,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
171,1,22585,163178,UA,661, ,12, ,3,J,UA,661,ORD,LAX
171,2,15904,114738,UA,520, ,16, ,1,J,UA,520,LAX,SFO
172,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
172,2,44296,317253,UA,1341, ,5, ,2,J,UA,1341,IAH,SFO
173,1,73581,528912,UA,1933, ,2, ,1,J,UA,1933,ORD,LAS
173,2,40603,290123,UA,1267, ,6, ,1,J,UA,1267,LAS,SFO
174,1,122361,891923,UA,3750, ,13, ,1,C,UA,3750,ORD,LAX
174,2,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
175,1,57054,409710,UA,1598, ,7, ,3,J,UA,1598,ORD,SAN
175,2,62746,450339,UA,1721, ,11, ,1,J,UA,1721,SAN,SFO
176,1,116532,846642,UA,3475, ,5, ,1,J,UA,3475,ORD,DTW
176,2,89695,647557,UA,2229, ,7, ,1,J,UA,2229,DTW,SFO
177,1,42056,300436,UA,1304, ,2, ,1,J,UA,1304,ORD,SNA
177,2,142019,33284,UA,5339, ,4, ,1,J,UA,5339,SNA,SFO
178,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
178,2,45068,323129,UA,1354, ,17, ,1,J,UA,1354,IAH,SFO
179,1,59890,429833,UA,1656, ,1, ,1,J,UA,1656,ORD,CUN
179,2,34928,250111,UA,1118, ,1, ,1,J,UA,1118,CUN,SFO
180,1,116306,844902,UA,3464, ,2, ,1,J,UA,3464,ORD,PIT
180,2,29153,210767,UA,790, ,8, ,1,J,UA,790,PIT,SFO
181,1,5458,37716,UA,307, ,12, ,2,J,UA,307,ORD,DCA
181,2,8345,59468,UA,368, ,10, ,1,J,UA,368,DCA,SFO
